mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_max_depth,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.0028041839599608,0.018425559432504356,0.16220831871032715,0.004956985244636893,0.03844545454545455,25,gini,"{'min_samples_leaf': 0.03844545454545455, 'max_depth': 25, 'criterion': 'gini'}",0.919572320658987,0.9170568925020041,0.9218670288709778,0.9186257477309779,0.9219429775438917,0.9198129934613677,0.001887827427286578,40,0.9209988297696082,0.9207116642901408,0.9204257244027487,0.9201728742245208,0.921391476718695,0.9207401138811427,0.00042722790369691864
1.1198962688446046,0.022966144486613674,0.16365580558776854,0.009151664344631376,0.023309090909090908,27,entropy,"{'min_samples_leaf': 0.023309090909090908, 'max_depth': 27, 'criterion': 'entropy'}",0.9275229196058715,0.925659580961519,0.9306956478359089,0.9303481182966152,0.9305856929070359,0.9289623919213901,0.0020268280897005704,19,0.9300874723093999,0.9299601080935204,0.932521841990333,0.9313121972181163,0.9293091638115802,0.93063815668459,0.0011429633591107866
1.5709080696105957,0.03914009769474195,0.15860352516174317,0.001500301718019218,0.002118181818181818,13,entropy,"{'min_samples_leaf': 0.002118181818181818, 'max_depth': 13, 'criterion': 'entropy'}",0.9564605732325703,0.9523793669518003,0.9567453027614969,0.9551914657619996,0.9572740216342472,0.9556101460684229,0.0017546233713985164,3,0.961516423350168,0.9627824168833427,0.9622923175493744,0.9626525628294077,0.961079712260836,0.9620646865746257,0.0006608052829345082
0.9071110725402832,0.008187501217658854,0.154044771194458,0.001960752020780633,0.06266363636363637,15,gini,"{'min_samples_leaf': 0.06266363636363637, 'max_depth': 15, 'criterion': 'gini'}",0.9117034246193582,0.9093359367513537,0.9137585305971072,0.9120012477212468,0.9136915330373796,0.912098134545289,0.0016180700503137914,62,0.9130795062450322,0.9138675021661551,0.9124587292638239,0.9132810652207078,0.911820963584089,0.9129015532959617,0.0007032099290793803
0.8793141365051269,0.02154323304960693,0.15941109657287597,0.009740596126391205,0.08486363636363638,24,gini,"{'min_samples_leaf': 0.08486363636363638, 'max_depth': 24, 'criterion': 'gini'}",0.8969809690936188,0.8974285308662632,0.8996636997725534,0.8997911085564234,0.9004717162909261,0.898867204915957,0.0013921298319188044,86,0.8989663544386371,0.9001382780590464,0.8983370968354708,0.8995542135374318,0.8982529303882014,0.8990497746517576,0.0007196009504171656
0.852011775970459,0.006775676466195738,0.15240130424499512,0.002056883798375808,0.08587272727272728,15,gini,"{'min_samples_leaf': 0.08587272727272728, 'max_depth': 15, 'criterion': 'gini'}",0.8969809690936188,0.8972213921334902,0.8995097607189738,0.9000369490993805,0.900191918844138,0.8987881979779202,0.0013979571679614258,87,0.8989663544386371,0.8999944845981513,0.8985803900918995,0.8995774861192647,0.8984051983116156,0.8991047827119137,0.000599764336653027
0.9324054718017578,0.007857769144225063,0.14939370155334472,0.0010077893900194003,0.0112,4,gini,"{'min_samples_leaf': 0.0112, 'max_depth': 4, 'criterion': 'gini'}",0.9168933010679261,0.9139622705031581,0.9181620966712525,0.9167918776708922,0.9179739771855712,0.91675670461976,0.001502373927028865,48,0.9175743800859428,0.9180770758451581,0.9170475604861393,0.9173494160516821,0.91686864527628,0.9173834155490403,0.00042345603870511843
0.8924012184143066,0.006783416003375316,0.14820189476013185,0.0014684523586486755,0.07477272727272728,13,entropy,"{'min_samples_leaf': 0.07477272727272728, 'max_depth': 13, 'criterion': 'entropy'}",0.9090711364481413,0.9069606083113024,0.9085558642897639,0.9101899201061286,0.9133830142986445,0.9096321086907961,0.0021443111994056004,68,0.9104782402472225,0.9119167255344612,0.9101407963578237,0.9099496851817265,0.9098767060259131,0.9104724306694294,0.0007515521832570285
0.9467984199523926,0.01613782788959855,0.14759960174560546,0.0010297927066633067,0.05156363636363637,29,entropy,"{'min_samples_leaf': 0.05156363636363637, 'max_depth': 29, 'criterion': 'entropy'}",0.9112130503963466,0.911323140833157,0.9173636761294487,0.9155211769879056,0.918208817090464,0.9147259722874643,0.002954316236116981,53,0.9129817968712781,0.9163208756718614,0.9176695183467586,0.9145903469808996,0.9157788154379728,0.9154682706617541,0.0015888465396106382
0.9182948589324951,0.03511396741616818,0.15254383087158202,0.003077090062679435,0.08183636363636364,7,entropy,"{'min_samples_leaf': 0.08183636363636364, 'max_depth': 7, 'criterion': 'entropy'}",0.9078398673436275,0.9063938820785289,0.9085490206345342,0.9094344249113627,0.9122675843710798,0.9088969558678267,0.001957236978443402,75,0.9087593755906468,0.9110033171903784,0.9098335157901828,0.909770546762693,0.9095348583879167,0.9097803227443636,0.0007212802958479562
