mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_max_depth,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1330862522125244,0.006234708456377828,0.006073951721191406,0.004236288654650068,0.015236363636363636,14,entropy,"{'min_samples_leaf': 0.015236363636363636, 'max_depth': 14, 'criterion': 'entropy'}",0.9400775008184722,0.9367963350738974,0.9413365576785617,0.938209464296901,0.9402455507220205,0.9393330817179706,0.0016185348343707604,13
0.12017507553100586,0.013478422116417301,0.008221769332885742,0.002003433897027444,0.029363636363636366,22,entropy,"{'min_samples_leaf': 0.029363636363636366, 'max_depth': 22, 'criterion': 'entropy'}",0.9305765637608406,0.9262348734496427,0.9317577559667635,0.9262787815520269,0.9304556365379976,0.9290607222534544,0.0023341879836776616,28
0.11764211654663086,0.004041997040556695,0.00966954231262207,0.0008210645166991641,0.029363636363636366,19,entropy,"{'min_samples_leaf': 0.029363636363636366, 'max_depth': 19, 'criterion': 'entropy'}",0.9305765637608406,0.9262348734496427,0.9317577559667635,0.9262787815520269,0.9304556365379976,0.9290607222534544,0.0023341879836776616,28
0.19572134017944337,0.009663341181203437,0.008861303329467773,0.0010001100415419654,0.0031272727272727272,17,entropy,"{'min_samples_leaf': 0.0031272727272727272, 'max_depth': 17, 'criterion': 'entropy'}",0.9538096838270499,0.9510956065839182,0.9555680194002475,0.9493340779763608,0.9536261426466203,0.9526867060868394,0.0022007861931705695,2
0.11330857276916503,0.010622802499276308,0.008504390716552734,0.0034588851994163073,0.014227272727272727,7,gini,"{'min_samples_leaf': 0.014227272727272727, 'max_depth': 7, 'criterion': 'gini'}",0.9369165950109367,0.9340597772335579,0.9409962610420158,0.9366084334678936,0.9392932528699872,0.9375748639248782,0.00238251795538152,15
0.08764090538024902,0.0024210899019952324,0.0036588668823242187,0.0032223006803526843,0.055600000000000004,6,entropy,"{'min_samples_leaf': 0.055600000000000004, 'max_depth': 6, 'criterion': 'entropy'}",0.9143905030497579,0.9137984829260014,0.9198909101037519,0.9164303190310298,0.9183403257276647,0.9165701081676412,0.002307098682822412,56
0.07487239837646484,0.008075219454490839,0.0037281990051269533,0.00397006147870666,0.1,25,entropy,"{'min_samples_leaf': 0.1, 'max_depth': 25, 'criterion': 'entropy'}",0.9015587238647975,0.8937780266109883,0.9040837552629171,0.9023728599495473,0.899822988431975,0.900323270824045,0.0035484900251980117,94
0.06847958564758301,0.0030934428317403112,0.010306739807128906,0.005706390369299733,0.06165454545454546,25,gini,"{'min_samples_leaf': 0.06165454545454546, 'max_depth': 25, 'criterion': 'gini'}",0.9104448769451711,0.9065565429817655,0.9167943027534814,0.9109163812780094,0.9122074274861255,0.9113839062889106,0.0032971008267717746,67
0.06941547393798828,0.0035427520144699,0.005648946762084961,0.004670903929898733,0.09394545454545455,7,entropy,"{'min_samples_leaf': 0.09394545454545455, 'max_depth': 7, 'criterion': 'entropy'}",0.9015587238647975,0.9007549314352951,0.9040837552629171,0.9023728599495473,0.899822988431975,0.9017186517889064,0.0014539309601156205,87
0.08121800422668457,0.005785051594117713,0.009296178817749023,0.0010158905705965088,0.06064545454545455,22,entropy,"{'min_samples_leaf': 0.06064545454545455, 'max_depth': 22, 'criterion': 'entropy'}",0.9118622831795643,0.9120523550022289,0.9182482482439114,0.9092636880947071,0.9169291200644477,0.9136711389169718,0.0033729042126965135,63
0.0655357837677002,0.0043374614015270554,0.008082246780395508,0.004041194259170884,0.08082727272727273,9,gini,"{'min_samples_leaf': 0.08082727272727273, 'max_depth': 9, 'criterion': 'gini'}",0.9098380974867845,0.9002638769221579,0.9087698695021481,0.9041700021278954,0.9082925099432347,0.9062668711964441,0.00356523968942969,79
0.10866198539733887,0.0038925867706947784,0.003302145004272461,0.0034965695036157517,0.01927272727272727,19,gini,"{'min_samples_leaf': 0.01927272727272727, 'max_depth': 19, 'criterion': 'gini'}",0.9342695565708065,0.9313456812851774,0.9387092628976045,0.9343562133518056,0.9354387895074555,0.9348239007225698,0.0023705765888909613,20
0.06707239151000977,0.00368622749818189,0.007669782638549805,0.0039142078499790995,0.06569090909090909,20,gini,"{'min_samples_leaf': 0.06569090909090909, 'max_depth': 20, 'criterion': 'gini'}",0.9106141035842246,0.9065359109072837,0.9145687905880718,0.9086560257174551,0.9122074274861255,0.9105164516566321,0.002778354739861035,70
0.12791972160339354,0.0034801179177774448,0.005242395401000977,0.003505968701797194,0.015236363636363636,9,entropy,"{'min_samples_leaf': 0.015236363636363636, 'max_depth': 9, 'criterion': 'entropy'}",0.9400775008184722,0.9367963350738974,0.9413365576785617,0.938209464296901,0.9402455507220205,0.9393330817179706,0.0016185348343707604,13
0.0586146354675293,0.003124207402182855,0.006059455871582031,0.004230036382896196,0.09394545454545455,20,gini,"{'min_samples_leaf': 0.09394545454545455, 'max_depth': 20, 'criterion': 'gini'}",0.8973633540765524,0.8960629858698406,0.8991810654993554,0.900539915853654,0.9044698705792569,0.8995234383757318,0.002907175017736682,97
0.15044188499450684,0.0039029764526651804,0.0036205291748046876,0.004479052123607435,0.007163636363636364,18,entropy,"{'min_samples_leaf': 0.007163636363636364, 'max_depth': 18, 'criterion': 'entropy'}",0.9456452310529576,0.9436511767073342,0.9479945182004051,0.9450084176157469,0.9472750079354874,0.9459148703023862,0.0015616388987816547,6
0.06658058166503907,0.004251609485701754,0.008098506927490234,0.003129193449431926,0.09798181818181818,7,entropy,"{'min_samples_leaf': 0.09798181818181818, 'max_depth': 7, 'criterion': 'entropy'}",0.9015587238647975,0.9007549314352951,0.9040837552629171,0.9023728599495473,0.899822988431975,0.9017186517889064,0.0014539309601156205,87
0.10236082077026368,0.006452294569221814,0.005673456192016602,0.004103420976079306,0.03642727272727273,24,entropy,"{'min_samples_leaf': 0.03642727272727273, 'max_depth': 24, 'criterion': 'entropy'}",0.9260996312690016,0.9232278324296984,0.9263013504650095,0.924201686720466,0.9268576687361018,0.9253376339240555,0.0013828617971279726,33
0.08750066757202149,0.006723265588297531,0.008270549774169921,0.007047657073591558,0.04752727272727273,17,entropy,"{'min_samples_leaf': 0.04752727272727273, 'max_depth': 17, 'criterion': 'entropy'}",0.9205414114932196,0.9181305851495276,0.9212515585335623,0.9172708549103867,0.919173283120399,0.919273538641419,0.0014729019140941192,45
0.08051652908325195,0.006862931071425767,0.011239194869995117,0.0021937799445391954,0.05963636363636364,19,entropy,"{'min_samples_leaf': 0.05963636363636364, 'max_depth': 19, 'criterion': 'entropy'}",0.9128655708128045,0.912073000368559,0.9182482482439114,0.9116053674347059,0.9166182925099972,0.9142820958739956,0.0026547956863863784,61
0.07319226264953613,0.0030063271346441886,0.0061680316925048825,0.004317205864766506,0.06064545454545455,15,gini,"{'min_samples_leaf': 0.06064545454545455, 'max_depth': 15, 'criterion': 'gini'}",0.9120446067433395,0.9068640775162318,0.9186966432993403,0.9110919628139079,0.9201716331794572,0.9137737847104553,0.004961719064097288,62
0.07069840431213378,8.12859256041947e-05,0.009702730178833007,0.0008189229092229469,0.06670000000000001,22,gini,"{'min_samples_leaf': 0.06670000000000001, 'max_depth': 22, 'criterion': 'gini'}",0.9106141035842246,0.9065359109072837,0.9145687905880718,0.9089932090446817,0.9122074274861255,0.9105838883220775,0.002736151317562979,68
0.22324981689453124,0.005011770964837722,0.011224937438964844,0.002200413989197878,0.0001,19,entropy,"{'min_samples_leaf': 0.0001, 'max_depth': 19, 'criterion': 'entropy'}",0.9286658061490488,0.9140332095540694,0.9203742185149687,0.918259556220624,0.9271330512056603,0.9216931683288744,0.005484784280857574,38
0.07341279983520507,0.004059241181160706,0.00675806999206543,0.006047333768787558,0.057618181818181825,14,gini,"{'min_samples_leaf': 0.057618181818181825, 'max_depth': 14, 'criterion': 'gini'}",0.9152303743706481,0.911187114947077,0.9188612482780137,0.9180687565089033,0.9203861735815672,0.916746733537242,0.0032457093262644337,54
0.07608466148376465,0.004812034981194383,0.0072459220886230465,0.0037361960366146833,0.05257272727272728,24,gini,"{'min_samples_leaf': 0.05257272727272728, 'max_depth': 24, 'criterion': 'gini'}",0.9173830762208725,0.9165182385423796,0.9190915579821975,0.9183115093827218,0.9211285899081911,0.9184865944072726,0.0015791740320975618,48
0.08312406539916992,0.0032512784696335736,0.005656242370605469,0.004678243825755814,0.043490909090909094,12,gini,"{'min_samples_leaf': 0.043490909090909094, 'max_depth': 12, 'criterion': 'gini'}",0.9210528570055531,0.9193164794068149,0.9213328078534097,0.9208731787682529,0.922892785174855,0.9210936216417771,0.0011404113996214458,39
0.09782304763793945,0.008571059527093913,0.010691404342651367,0.00575828726578301,0.026336363636363637,15,gini,"{'min_samples_leaf': 0.026336363636363637, 'max_depth': 15, 'criterion': 'gini'}",0.9296146968601501,0.9271879123134558,0.9336100116745385,0.9299475431357056,0.9319151542491152,0.9304550636465929,0.002178239328676215,25
0.1021946907043457,0.006038379516687715,0.006273508071899414,0.006135574523483707,0.012209090909090909,6,gini,"{'min_samples_leaf': 0.012209090909090909, 'max_depth': 6, 'criterion': 'gini'}",0.935905611301686,0.9352952430298362,0.9392952810514617,0.9371916896713985,0.9371560571409923,0.9369687764390751,0.0013732022620946633,16
0.11493806838989258,0.005011480070383727,0.008499765396118164,0.0031849018705383744,0.023309090909090908,9,entropy,"{'min_samples_leaf': 0.023309090909090908, 'max_depth': 9, 'criterion': 'entropy'}",0.9321508731730385,0.9290582062722894,0.9329233586482136,0.9298550648081417,0.9325545120935939,0.9313084029990554,0.0015521728527845846,24
0.07585430145263672,0.004304401866876883,0.006056451797485351,0.0033638558440719315,0.07275454545454546,26,entropy,"{'min_samples_leaf': 0.07275454545454546, 'max_depth': 26, 'criterion': 'entropy'}",0.9059069156739931,0.9023337128923773,0.9118810160382719,0.9059140074807894,0.909770138916925,0.9071611582004714,0.0033321637361733397,77
0.07176103591918945,0.003072316896601052,0.006267833709716797,0.003126569818478376,0.08082727272727273,19,entropy,"{'min_samples_leaf': 0.08082727272727273, 'max_depth': 19, 'criterion': 'entropy'}",0.9015587238647975,0.9008764035883869,0.9043265757275892,0.9020727436993338,0.9055254724975393,0.9028719838755294,0.0017608302996415849,82
0.07476458549499512,0.0042606569950797805,0.009275436401367188,0.0009973675598507906,0.031381818181818184,4,gini,"{'min_samples_leaf': 0.031381818181818184, 'max_depth': 4, 'criterion': 'gini'}",0.9170812359671956,0.9129490082151345,0.9168555785646794,0.9178879690823596,0.9192133205446401,0.9167974224748019,0.002093804190002958,53
0.09511799812316894,0.005203434632348849,0.007666492462158203,0.003916459473457834,0.029363636363636366,14,gini,"{'min_samples_leaf': 0.029363636363636366, 'max_depth': 14, 'criterion': 'gini'}",0.9276323688460848,0.9269426160156903,0.931351778876156,0.9298172134337938,0.9312262918203297,0.9293940537984108,0.0018155951531008468,26
0.07538537979125977,0.003886330952339927,0.006063413619995117,0.004233797003681251,0.05055454545454546,11,gini,"{'min_samples_leaf': 0.05055454545454546, 'max_depth': 11, 'criterion': 'gini'}",0.9181660819293227,0.9172735006742497,0.9209975275564087,0.9183570601121719,0.9212295618937537,0.9192047464331814,0.0016025634487886698,46
0.0698326587677002,0.007433582077727945,0.007167816162109375,0.006191030669515397,0.07981818181818183,7,entropy,"{'min_samples_leaf': 0.07981818181818183, 'max_depth': 7, 'criterion': 'entropy'}",0.9048959199783263,0.9008764035883869,0.9043265757275892,0.9020727436993338,0.9055254724975393,0.9035394230982352,0.0017690057452177208,81
0.11563982963562011,0.00541776755993211,0.011432313919067382,0.006083599740789898,0.009181818181818182,27,gini,"{'min_samples_leaf': 0.009181818181818182, 'max_depth': 27, 'criterion': 'gini'}",0.9427754618984149,0.9419213187897072,0.9464430865120241,0.9415875805823853,0.9451381322757908,0.9435731160116646,0.0018969999297673706,9
0.08612847328186035,0.004640051789321991,0.008134269714355468,0.0030459600360368396,0.058627272727272736,20,entropy,"{'min_samples_leaf': 0.058627272727272736, 'max_depth': 20, 'criterion': 'entropy'}",0.9133933933381205,0.912073000368559,0.9193862078010436,0.911642929438646,0.9167638451793154,0.9146518752251369,0.0029719505029028957,59
0.06867017745971679,0.004274715081729918,0.00807037353515625,0.004231643088394966,0.08284545454545456,28,entropy,"{'min_samples_leaf': 0.08284545454545456, 'max_depth': 28, 'criterion': 'entropy'}",0.9015587238647975,0.9008764035883869,0.9040837552629171,0.9020727436993338,0.9055254724975393,0.9028234197825948,0.0017229844343045705,84
0.0731114387512207,0.003918495519924759,0.0088897705078125,0.0009997108467570228,0.056609090909090914,9,gini,"{'min_samples_leaf': 0.056609090909090914, 'max_depth': 9, 'criterion': 'gini'}",0.9164678634616309,0.9111328909110967,0.9188612482780137,0.9180963188713088,0.9203610769105243,0.9169838796865148,0.0031833264756377377,51
0.08113660812377929,0.006351981036220388,0.008915472030639648,0.0010299854519963654,0.044500000000000005,26,gini,"{'min_samples_leaf': 0.044500000000000005, 'max_depth': 26, 'criterion': 'gini'}",0.9189269235473857,0.9193164794068149,0.9213328078534097,0.9208731787682529,0.922892785174855,0.9206684349501437,0.0014346909817026458,42
0.07108101844787598,0.0007762050932723345,0.006064939498901367,0.0049520052593580504,0.07376363636363636,19,entropy,"{'min_samples_leaf': 0.07376363636363636, 'max_depth': 19, 'criterion': 'entropy'}",0.9059069156739931,0.9024767980457401,0.9118810160382719,0.9060619806192164,0.9055254724975393,0.9063704365749521,0.003051257708293369,78
0.06051869392395019,0.0047617903578175795,0.007975578308105469,0.005247552683934635,0.09798181818181818,17,gini,"{'min_samples_leaf': 0.09798181818181818, 'max_depth': 17, 'criterion': 'gini'}",0.8970855376960616,0.8960585388594721,0.899259231442306,0.900174417183146,0.904134726817832,0.8993424903997636,0.002812213979742583,100
0.09120674133300781,0.004536686353716371,0.008791446685791016,0.004347206222173052,0.028354545454545455,7,gini,"{'min_samples_leaf': 0.028354545454545455, 'max_depth': 7, 'criterion': 'gini'}",0.9277158873098609,0.9265795694531572,0.9311614634019832,0.9297059211810362,0.930837412989519,0.9292000508671114,0.001780655100344135,27
0.15325002670288085,0.003200004887332849,0.006080818176269531,0.004248277593197667,0.002118181818181818,15,gini,"{'min_samples_leaf': 0.002118181818181818, 'max_depth': 15, 'criterion': 'gini'}",0.9525221883398868,0.9490007927751304,0.9575963195867776,0.9502628346152265,0.9559658044266693,0.9530695879487382,0.003274506801996004,1
0.08967404365539551,0.0035033892241882955,0.008072662353515624,0.004036433217650934,0.021290909090909093,5,gini,"{'min_samples_leaf': 0.021290909090909093, 'max_depth': 5, 'criterion': 'gini'}",0.928790998672481,0.9252408939685259,0.9306306641903554,0.9289052846828127,0.9290888231338453,0.9285313329296041,0.0017749502437266005,31
0.12811055183410644,0.006664589766088518,0.0052722454071044925,0.003947210774158819,0.017254545454545456,28,entropy,"{'min_samples_leaf': 0.017254545454545456, 'max_depth': 28, 'criterion': 'entropy'}",0.9376534673693607,0.9348180524379192,0.9390090739625299,0.935144174494624,0.9378919472959703,0.9369033431120808,0.0016381232230016762,17
0.08603734970092773,0.007436149881995523,0.004872274398803711,0.004162753983865579,0.06367272727272728,25,entropy,"{'min_samples_leaf': 0.06367272727272728, 'max_depth': 25, 'criterion': 'entropy'}",0.9099263379822368,0.9121119451159427,0.9165557877180984,0.9088326433924814,0.9127332697680437,0.9120319967953605,0.0026695513129597554,65
0.10430407524108887,0.003456348741988566,0.007701873779296875,0.0029813284078737557,0.021290909090909093,22,gini,"{'min_samples_leaf': 0.021290909090909093, 'max_depth': 22, 'criterion': 'gini'}",0.9334657684072094,0.9300046704119159,0.9369580199124079,0.932620057965309,0.9337807356912865,0.9333658504776258,0.002233362150968919,22
0.11876053810119629,0.0053279879713328095,0.0064524650573730465,0.0032262377386598393,0.020281818181818182,6,entropy,"{'min_samples_leaf': 0.020281818181818182, 'max_depth': 6, 'criterion': 'entropy'}",0.9322766200621335,0.9312382059402665,0.9357446802219895,0.9316061290720506,0.9334739030343547,0.932867907666159,0.0016273097241063608,23
0.08917603492736817,0.0031777545543240243,0.007980012893676757,0.00525128783374546,0.045509090909090916,9,entropy,"{'min_samples_leaf': 0.045509090909090916, 'max_depth': 9, 'criterion': 'entropy'}",0.9205414114932196,0.9189495084476015,0.9215195705139717,0.9175325761143437,0.9201461749982189,0.9197378483134709,0.0013763490604817444,43
0.11641364097595215,0.004417215754988567,0.005293893814086914,0.004381506134534249,0.012209090909090909,9,gini,"{'min_samples_leaf': 0.012209090909090909, 'max_depth': 9, 'criterion': 'gini'}",0.9383294614580162,0.9406426547808593,0.9439242589406843,0.938845400877342,0.9414594326229446,0.9406402417359694,0.0020008502059738593,12
0.06657543182373046,0.004494341922597595,0.007709980010986328,0.0029862894377582798,0.07981818181818183,22,gini,"{'min_samples_leaf': 0.07981818181818183, 'max_depth': 22, 'criterion': 'gini'}",0.9100893189480139,0.906231361914926,0.9092246231213353,0.9041428351884382,0.9081928624276793,0.9075762003200787,0.0021452236054950837,75
0.06444449424743652,0.006032277118124388,0.006664896011352539,0.0073577298562213156,0.08587272727272728,8,entropy,"{'min_samples_leaf': 0.08587272727272728, 'max_depth': 8, 'criterion': 'entropy'}",0.9015587238647975,0.9008764035883869,0.9040837552629171,0.9020727436993338,0.9052603470949325,0.9027703947020737,0.0016411486440743998,85
0.07069540023803711,0.004332935781735855,0.006487989425659179,0.0034698156037138387,0.08082727272727273,9,entropy,"{'min_samples_leaf': 0.08082727272727273, 'max_depth': 9, 'criterion': 'entropy'}",0.9015587238647975,0.9008764035883869,0.9043265757275892,0.9020727436993338,0.9055254724975393,0.9028719838755294,0.0017608302996415849,82
0.14494032859802247,0.007575199698297838,0.0060597419738769535,0.004947760731451374,0.0031272727272727272,24,gini,"{'min_samples_leaf': 0.0031272727272727272, 'max_depth': 24, 'criterion': 'gini'}",0.9515437734623639,0.9501905329463121,0.9565858299266927,0.9467099316560122,0.9523246181138699,0.9514709372210503,0.0032000878947972444,3
0.060181474685668944,0.0007821385003680728,0.008494424819946288,0.0032246710050767287,0.0889,24,gini,"{'min_samples_leaf': 0.0889, 'max_depth': 24, 'criterion': 'gini'}",0.8973633540765524,0.8984414348213304,0.9026245314304834,0.9018685188815407,0.9066238830259287,0.9013843444471672,0.0032879882536662733,93
0.12157821655273438,0.0006579416318960223,0.010100889205932616,1.0536267047602942e-05,0.009181818181818182,16,gini,"{'min_samples_leaf': 0.009181818181818182, 'max_depth': 16, 'criterion': 'gini'}",0.9427754618984149,0.9419213187897072,0.9464430865120241,0.9415875805823853,0.9451381322757908,0.9435731160116646,0.0018969999297673706,9
0.06924080848693848,0.0014861835543757338,0.007723712921142578,0.003205579447094424,0.08486363636363638,8,entropy,"{'min_samples_leaf': 0.08486363636363638, 'max_depth': 8, 'criterion': 'entropy'}",0.9015587238647975,0.9008764035883869,0.9040837552629171,0.9020727436993338,0.9052603470949325,0.9027703947020737,0.0016411486440743998,85
0.08097529411315918,0.006527881564815177,0.004056787490844727,0.0033519659946325817,0.06770909090909091,21,entropy,"{'min_samples_leaf': 0.06770909090909091, 'max_depth': 21, 'criterion': 'entropy'}",0.9059069156739931,0.9081839500158795,0.9161673751255629,0.9087228112510818,0.9127351394522827,0.91034323830376,0.003649959699558233,72
0.12036943435668945,0.0068888460582005135,0.008269262313842774,0.007047061134551171,0.004136363636363637,5,entropy,"{'min_samples_leaf': 0.004136363636363637, 'max_depth': 5, 'criterion': 'entropy'}",0.9370206907532802,0.9325411346790228,0.9374173351352422,0.9351258492065398,0.9370612882158428,0.9358332595979857,0.0018311667475441223,18
0.10342254638671874,0.006252001134050404,0.007550954818725586,0.006998347109343868,0.018263636363636364,4,entropy,"{'min_samples_leaf': 0.018263636363636364, 'max_depth': 4, 'criterion': 'entropy'}",0.9190579687655166,0.9177446244413928,0.9209916079504193,0.9190027514679929,0.9217070888087838,0.919700808286821,0.0014435031357035875,44
0.0642439842224121,0.0049667490297573055,0.0034195899963378905,0.0041991651006037896,0.08688181818181819,23,gini,"{'min_samples_leaf': 0.08688181818181819, 'max_depth': 23, 'criterion': 'gini'}",0.8973633540765524,0.8984237445113724,0.9028738394597472,0.9020827504296314,0.9067361168544775,0.9014959610663562,0.0033531793390899766,91
0.08332710266113282,0.0030533425061176987,0.0031250953674316407,0.006250190734863282,0.056609090909090914,17,gini,"{'min_samples_leaf': 0.056609090909090914, 'max_depth': 17, 'criterion': 'gini'}",0.9164678634616309,0.9111328909110967,0.9188612482780137,0.9180963188713088,0.9203610769105243,0.9169838796865148,0.0031833264756377377,51
0.06331148147583007,0.0057507915259469656,0.006254434585571289,0.007660089621111331,0.09091818181818183,20,gini,"{'min_samples_leaf': 0.09091818181818183, 'max_depth': 20, 'criterion': 'gini'}",0.8973633540765524,0.8960629858698406,0.8991810654993554,0.9023634924191065,0.9066238830259287,0.9003189561781568,0.003796732627970844,95
0.10735020637512208,0.003833833275826031,0.00572657585144043,0.003990504468084868,0.018263636363636364,7,gini,"{'min_samples_leaf': 0.018263636363636364, 'max_depth': 7, 'criterion': 'gini'}",0.9345117685308176,0.9313069782719019,0.9387695840602716,0.9338436524256717,0.935654435683159,0.9348172837943644,0.0024365977573738077,21
0.06996450424194336,0.0009670074708515127,0.007328701019287109,0.004345648989706911,0.07174545454545456,18,gini,"{'min_samples_leaf': 0.07174545454545456, 'max_depth': 18, 'criterion': 'gini'}",0.9108495727534524,0.9064846552298649,0.9094794715892918,0.9086669377546285,0.9128479828963899,0.9096657240447256,0.0021297761384460267,73
0.13788771629333496,0.007994238325312137,0.009786224365234375,0.0008815075709314316,0.005145454545454546,19,gini,"{'min_samples_leaf': 0.005145454545454546, 'max_depth': 19, 'criterion': 'gini'}",0.9471503227869666,0.9472820763742984,0.9535934577212792,0.944063878989196,0.9486090406694173,0.9481397553082316,0.0031077469779964314,4
0.06855287551879882,0.0035538377482938984,0.0072345733642578125,0.0062238923782697185,0.09293636363636364,22,entropy,"{'min_samples_leaf': 0.09293636363636364, 'max_depth': 22, 'criterion': 'entropy'}",0.9015587238647975,0.9007549314352951,0.9040837552629171,0.9023728599495473,0.899822988431975,0.9017186517889064,0.0014539309601156205,87
0.07705850601196289,0.01009230943798053,0.006251096725463867,0.007655998925714584,0.043490909090909094,4,gini,"{'min_samples_leaf': 0.043490909090909094, 'max_depth': 4, 'criterion': 'gini'}",0.9137386201095118,0.9134275011172232,0.9127207289514954,0.9155831595662088,0.9180590667726017,0.9147058153034082,0.0019247934900849335,58
