mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_max_depth,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.1682352066040039,0.014915435117191374,0.021479082107543946,0.015806552500461757,0.08284545454545456,16,gini,"{'min_samples_leaf': 0.08284545454545456, 'max_depth': 16, 'criterion': 'gini'}",0.904124486656429,0.9004549062089259,0.9086613919336125,0.9024011816940255,0.9069249559842797,0.9045133844954545,0.0029700347122051034,79,0.9074590166877745,0.9067091809633769,0.9066988737034469,0.9042495319435054,0.9033687047278963,0.9056970616052,0.0015905399497009485
0.18595786094665528,0.006857269332507785,0.01830153465270996,0.0031988387399490286,0.04651818181818182,18,gini,"{'min_samples_leaf': 0.04651818181818182, 'max_depth': 18, 'criterion': 'gini'}",0.9186507878628959,0.9195001940948578,0.9213680087659224,0.9211881753341228,0.9233753206721936,0.9208164973459985,0.0016378545724213104,37,0.9219501321651827,0.9235600826964124,0.9214748647050767,0.9236575839275852,0.9229165576813649,0.9227118442351244,0.0008678897721978067
0.22612829208374025,0.027962274449506233,0.016355514526367188,0.002702670506719888,0.05156363636363637,25,entropy,"{'min_samples_leaf': 0.05156363636363637, 'max_depth': 25, 'criterion': 'entropy'}",0.9195577582650695,0.9131941922438592,0.9201628202631368,0.9172708549103867,0.9186359706086756,0.9177643192582255,0.002484293646435533,47,0.9216130552511484,0.918179693127008,0.9203938329752118,0.9209410305185655,0.9191391426154265,0.920053350897472,0.0012395927597097936
0.16993885040283202,0.015042821464234845,0.017124366760253907,0.00190918732709283,0.06266363636363637,20,gini,"{'min_samples_leaf': 0.06266363636363637, 'max_depth': 20, 'criterion': 'gini'}",0.9104448769451711,0.9065565429817655,0.9165467295658059,0.9107759160492904,0.9122074274861255,0.9113062986056317,0.0032204869609188773,61,0.9140672524530888,0.9122899007954218,0.916757244987699,0.9143582942349352,0.9098666371789527,0.9134678659300194,0.002294715308319115
0.27047009468078614,0.0179744089289228,0.01264815330505371,0.00286327929294755,0.020281818181818182,16,entropy,"{'min_samples_leaf': 0.020281818181818182, 'max_depth': 16, 'criterion': 'entropy'}",0.9323783509117222,0.9318630607150356,0.9361026723321301,0.9317156197596524,0.9338218061911077,0.9331763019819295,0.0016416601475697835,19,0.9359030061152804,0.9383682179013523,0.9357052852313629,0.9366253869596526,0.93493435934839,0.9363072511112076,0.0011627040257767176
0.1666044235229492,0.006824548262580376,0.012592315673828125,0.0029249145497204465,0.04651818181818182,8,gini,"{'min_samples_leaf': 0.04651818181818182, 'max_depth': 8, 'criterion': 'gini'}",0.9186507878628959,0.9195001940948578,0.9213680087659224,0.9211881753341228,0.9233753206721936,0.9208164973459985,0.0016378545724213104,37,0.9219501321651827,0.9235600826964124,0.9214748647050767,0.9236575839275852,0.9229165576813649,0.9227118442351244,0.0008678897721978067
0.2118162155151367,0.022843375893284806,0.010567951202392577,0.000803290431820469,0.055600000000000004,4,entropy,"{'min_samples_leaf': 0.055600000000000004, 'max_depth': 4, 'criterion': 'entropy'}",0.9101424194324741,0.9118791866262909,0.91677381920119,0.91340201499504,0.9148998930369814,0.9134194666583951,0.002304567156866492,60,0.9137281927125196,0.9161660313966641,0.9162428021110375,0.917439588825386,0.9153549277202068,0.9157863085531629,0.0012253849763505806
0.16250991821289062,0.005630262803147249,0.018319034576416017,0.004277128796262945,0.0989909090909091,27,entropy,"{'min_samples_leaf': 0.0989909090909091, 'max_depth': 27, 'criterion': 'entropy'}",0.9015587238647975,0.9008420303816308,0.9040837552629171,0.9023728599495473,0.899822988431975,0.9017360715781736,0.0014427589618749334,87,0.9051580805662182,0.9064262106144216,0.9021035793806257,0.9043975242914989,0.897836221133495,0.903184323197252,0.003021509952118985
0.28771414756774905,0.015956973221755405,0.01779146194458008,0.004044139412192862,0.016245454545454546,26,entropy,"{'min_samples_leaf': 0.016245454545454546, 'max_depth': 26, 'criterion': 'entropy'}",0.9396926262983544,0.9369133897526248,0.9392367203210977,0.9366952647954276,0.9387613577225711,0.9382598717780152,0.0012263372781517305,12,0.942300106357493,0.9430599010453959,0.9410693894509775,0.9416371136500494,0.9408850109921322,0.9417903042992096,0.0008043028784963633
0.14088168144226074,0.0053444020680801,0.01503767967224121,0.005332539481717827,0.0878909090909091,27,gini,"{'min_samples_leaf': 0.0878909090909091, 'max_depth': 27, 'criterion': 'gini'}",0.8973633540765524,0.8984796879512477,0.9028738394597472,0.9019885878898825,0.9066238830259287,0.9014658704806717,0.003304803488804264,94,0.9008664501192886,0.9047060596780185,0.9011215682378868,0.9039916753904969,0.9030068115687464,0.9027385129988875,0.0015253045480946965
0.24156694412231444,0.02057073834619303,0.010642719268798829,0.0028947908706832555,0.03743636363636364,6,entropy,"{'min_samples_leaf': 0.03743636363636364, 'max_depth': 6, 'criterion': 'entropy'}",0.924490520063599,0.9233587236245197,0.9246222116920061,0.9223534767032201,0.9244791849362898,0.923860823403927,0.0008812263338944214,33,0.9263586137647795,0.9273839148634074,0.9264701887155623,0.9262479211629177,0.9245524361344013,0.9262026149282135,0.0009183184210311647
0.15725574493408204,0.010962458135528111,0.013440561294555665,0.0026696839091855744,0.1,9,entropy,"{'min_samples_leaf': 0.1, 'max_depth': 9, 'criterion': 'entropy'}",0.9015587238647975,0.8937780266109883,0.9040837552629171,0.9023728599495473,0.899822988431975,0.900323270824045,0.0035484900251980117,96,0.9051580805662182,0.8997620636665574,0.9021035793806257,0.9043975242914989,0.897836221133495,0.9018514938076791,0.002755629413221243
0.17067723274230956,0.015339561085834208,0.01576070785522461,0.0047882213628052655,0.07679090909090909,20,entropy,"{'min_samples_leaf': 0.07679090909090909, 'max_depth': 20, 'criterion': 'entropy'}",0.9053054461533336,0.9024031265396356,0.9121004919185975,0.9020727436993338,0.9055254724975393,0.905481456161688,0.003603886380704143,75,0.9093059480670121,0.9081554683200709,0.9095629984301666,0.9045086421224905,0.9042807472989054,0.9071627608477291,0.0023104202361454774
