mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_max_depth,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2254232406616211,0.0060423774628426945,0.013604164123535156,0.002070560603657152,0.018263636363636364,24,gini,"{'min_samples_leaf': 0.018263636363636364, 'max_depth': 24, 'criterion': 'gini'}",0.9347923634727424,0.9319108135775706,0.9392608597479355,0.9346038591802923,0.9362214880474454,0.9353578768051973,0.0023979029601779458,23,0.9380489252745828,0.9387925286779945,0.936966692862882,0.9384549332580142,0.9372845040964082,0.9379095168339763,0.0006893738707249282
0.21197309494018554,0.014350624111141555,0.014705181121826172,0.00459877845377063,0.044500000000000005,5,entropy,"{'min_samples_leaf': 0.044500000000000005, 'max_depth': 5, 'criterion': 'entropy'}",0.9207030342707618,0.9190034272960209,0.9218481796491527,0.9198731232176053,0.9202011823563486,0.9203257893579778,0.000941175954355248,57,0.92212117963857,0.9231940116546588,0.921464833163527,0.9239160916462711,0.9206516556321821,0.9222695543470417,0.0011707172058371634
0.1665158748626709,0.004458759546404532,0.014193105697631835,0.004199370934014505,0.06468181818181819,5,gini,"{'min_samples_leaf': 0.06468181818181819, 'max_depth': 5, 'criterion': 'gini'}",0.9106141035842246,0.9065359109072837,0.9138939108524773,0.9086589461626774,0.9122074274861255,0.9103820597985577,0.0025876974797763444,73,0.9141435022636446,0.9123714787609908,0.9134261829577227,0.9107386617376966,0.9098666371789527,0.9121092925798013,0.0016030647554727696
0.1862708568572998,0.00993541432487185,0.013798666000366212,0.003199848273015149,0.07073636363636364,26,entropy,"{'min_samples_leaf': 0.07073636363636364, 'max_depth': 26, 'criterion': 'entropy'}",0.9059069156739931,0.9078356043270791,0.9118810160382719,0.9086561302383322,0.9096548624310379,0.9087869057417428,0.0019770324603177298,77,0.9097613925011762,0.9140166760422984,0.9104293881122819,0.9118376858968985,0.9086865490832494,0.9109463383271809,0.0018438793744251884
0.38701066970825193,0.020481635594013184,0.015389251708984374,0.0027117294412343606,0.0031272727272727272,20,entropy,"{'min_samples_leaf': 0.0031272727272727272, 'max_depth': 20, 'criterion': 'entropy'}",0.9538096838270499,0.9510956065839182,0.9555680194002475,0.9493340779763608,0.9536261426466203,0.9526867060868394,0.0022007861931705695,5,0.9628810646675013,0.9624060560008437,0.9619880096463805,0.962466628453043,0.9604303279818641,0.9620344173499266,0.0008505280454574788
0.12773189544677735,0.013595070200839382,0.01300673484802246,0.0037607654815229913,0.09192727272727273,19,gini,"{'min_samples_leaf': 0.09192727272727273, 'max_depth': 19, 'criterion': 'gini'}",0.8973633540765524,0.8960629858698406,0.8991810654993554,0.900539915853654,0.9043905274604858,0.8995075697519777,0.0028802235492240307,99,0.9008664501192886,0.9023935347929685,0.8985831537638088,0.9016428484964605,0.9008264818244603,0.9008624937993973,0.0012766944418980133
0.23378353118896483,0.007097138715395917,0.016672897338867187,0.0036214567651279934,0.03541818181818182,8,entropy,"{'min_samples_leaf': 0.03541818181818182, 'max_depth': 8, 'criterion': 'entropy'}",0.9271185104678928,0.9232376207467173,0.9269308967733089,0.924750216700561,0.9270497873668045,0.9258174064110569,0.0015649717777488938,43,0.9289890321043514,0.9274426887817405,0.9287233785267984,0.9284329425779392,0.9271208348349284,0.9281417753651515,0.0007310165775025037
0.18609919548034667,0.004223433965066112,0.014617443084716797,0.004664091166514492,0.04248181818181819,15,gini,"{'min_samples_leaf': 0.04248181818181819, 'max_depth': 15, 'criterion': 'gini'}",0.921471576945394,0.9207696734494047,0.9232238398606306,0.9231262970952553,0.9232151427424767,0.9223613060186322,0.001037605434265054,49,0.9247384363641679,0.9252568575380345,0.9232261811061839,0.9251693300496951,0.9234492628210506,0.9243680135758264,0.0008622353577418406
0.12620797157287597,0.006714875018948818,0.017560148239135744,0.0038644286591053667,0.09596363636363638,21,gini,"{'min_samples_leaf': 0.09596363636363638, 'max_depth': 21, 'criterion': 'gini'}",0.8971226196101448,0.8960585388594721,0.899033244861836,0.9003784952825824,0.9043677361796981,0.8993921269587467,0.002902477533775228,100,0.9008529567423063,0.9023195513198156,0.8985658339641492,0.9016176700435757,0.9006975245353432,0.9008107073210379,0.0012634754285902603
0.3305681228637695,0.010851823641763497,0.0110443115234375,0.0009059381269015806,0.009181818181818182,20,entropy,"{'min_samples_leaf': 0.009181818181818182, 'max_depth': 20, 'criterion': 'entropy'}",0.9450300633329984,0.9422333649253427,0.9466563317539333,0.9427313217316922,0.9437298447797557,0.9440761853047445,0.001605717019412709,11,0.9496955800528862,0.949154623317504,0.9486094454602781,0.9488463145721671,0.9480092864538637,0.9488630499713399,0.0005606476287763113
0.14737482070922853,0.008203746401451772,0.013797855377197266,0.0037054371960138313,0.08990909090909091,13,gini,"{'min_samples_leaf': 0.08990909090909091, 'max_depth': 13, 'criterion': 'gini'}",0.8973633540765524,0.8984414348213304,0.9002559508551641,0.9018370876437475,0.9066238830259287,0.9009043420845446,0.0032437041266014464,98,0.9008664501192886,0.9046250610994404,0.899802471504609,0.9039572353202224,0.9030068115687464,0.9024516059224613,0.001834650521684632
0.21823277473449706,0.007067614122864573,0.015771150588989258,0.003918440654445046,0.04248181818181819,6,entropy,"{'min_samples_leaf': 0.04248181818181819, 'max_depth': 6, 'criterion': 'entropy'}",0.9225319088205323,0.9216626007554881,0.9240860689374083,0.9199274837309188,0.9224190312364421,0.9221254186961578,0.0013520880497340127,51,0.9242003164250606,0.9266462491812503,0.9233528767263275,0.9240952285155818,0.9226866794545775,0.9241962700605596,0.0013418494380960913
0.24827136993408203,0.007311981844845988,0.016785097122192384,0.0044922699339453405,0.026336363636363637,5,entropy,"{'min_samples_leaf': 0.026336363636363637, 'max_depth': 5, 'criterion': 'entropy'}",0.929082687494704,0.9272511041489345,0.9286486906004269,0.9257438970911114,0.9304911005733693,0.9282434959817092,0.001621911689248672,39,0.9312080195444655,0.9317556331128202,0.9298887997251791,0.9305336272180437,0.9307544921720896,0.9308281143545196,0.0006291381203735567
0.25739407539367676,0.013506900508343779,0.013846349716186524,0.004659540026786036,0.01019090909090909,22,gini,"{'min_samples_leaf': 0.01019090909090909, 'max_depth': 22, 'criterion': 'gini'}",0.9415802498192246,0.9420427140391078,0.9454375532578879,0.9406638400554673,0.9438526211874425,0.942715395671826,0.00171192061319508,14,0.9466792860336043,0.9476231250422064,0.9459046758524806,0.9468223292364879,0.9460218319531695,0.9466102496235898,0.0006196337794362891
0.24063558578491212,0.007864071750310474,0.017016887664794922,0.003892472127914949,0.031381818181818184,10,entropy,"{'min_samples_leaf': 0.031381818181818184, 'max_depth': 10, 'criterion': 'entropy'}",0.9298693054317599,0.9256288880127675,0.9299431893895268,0.926132452000101,0.9301463644189836,0.9283440398506277,0.0020196662354795103,38,0.9313142146716312,0.9303637293112518,0.9310204844898916,0.9310132960659091,0.9305010583550514,0.930842556578747,0.0003547303932588974
0.19116969108581544,0.006438332382261251,0.01729888916015625,0.003984394703084717,0.06165454545454546,13,entropy,"{'min_samples_leaf': 0.06165454545454546, 'max_depth': 13, 'criterion': 'entropy'}",0.9118622831795643,0.9120523550022289,0.9180983533077794,0.9093218277283938,0.9140715908090353,0.9130812820054004,0.0029267682298351185,68,0.9146190305090792,0.9183595881686828,0.9176750059348961,0.91300241089237,0.9132763122562856,0.9153864695522629,0.00222720880361577
0.15945911407470703,0.004205550655403335,0.014287662506103516,0.0036042857687324887,0.07880909090909091,26,gini,"{'min_samples_leaf': 0.07880909090909091, 'max_depth': 26, 'criterion': 'gini'}",0.9100893189480139,0.906231361914926,0.9088973478923318,0.9042434191050664,0.9081928624276793,0.9075308620576035,0.00206626288131914,81,0.9139226336555507,0.9118972873690107,0.9072201152197601,0.9059014262680473,0.9050985805371906,0.9088080086099118,0.0034765648437535134
0.16752448081970214,0.010994698978377545,0.010816001892089843,0.003320341642051145,0.07174545454545456,26,gini,"{'min_samples_leaf': 0.07174545454545456, 'max_depth': 26, 'criterion': 'gini'}",0.9108495727534524,0.9064846552298649,0.9094794715892918,0.9086669377546285,0.9128479828963899,0.9096657240447256,0.0021297761384460267,75,0.9141025442218987,0.9122930119248024,0.9079033240372926,0.9108219253789862,0.9101548438443315,0.9110551298814622,0.00207932034489598
0.19034600257873535,0.006228226445826568,0.015266704559326171,0.004536426254290807,0.06569090909090909,5,entropy,"{'min_samples_leaf': 0.06569090909090909, 'max_depth': 5, 'criterion': 'entropy'}",0.9090802864629223,0.9122190445298278,0.9167094964885427,0.9088326433924814,0.9126675199895345,0.9119017981726618,0.0028698981738520223,69,0.9126274974270469,0.9184788075877214,0.9156142472066217,0.9128340793056623,0.9128093036411012,0.9144727870336306,0.002289487530143486
0.3609012603759766,0.016618201599637433,0.018230104446411134,0.0031426536104471863,0.005145454545454546,17,entropy,"{'min_samples_leaf': 0.005145454545454546, 'max_depth': 17, 'criterion': 'entropy'}",0.9500868564181788,0.9479571678348551,0.9521321883709346,0.9477331047904647,0.9497931120985968,0.949540485902606,0.0016032956687847956,8,0.9574287475445917,0.9557924656268751,0.9561583134088311,0.9569374228001698,0.9553817669845883,0.9563397432730113,0.0007474355233011462
0.2291409969329834,0.005774619227600543,0.014335823059082032,0.0034693957822669852,0.015236363636363636,28,gini,"{'min_samples_leaf': 0.015236363636363636, 'max_depth': 28, 'criterion': 'gini'}",0.9377436814589104,0.9346783193275744,0.9412402095464262,0.9372214417623633,0.9395820471668234,0.9380931398524195,0.0022209849434755547,20,0.9413435422720351,0.9421395311722008,0.9414849819623882,0.9410230626622225,0.9410680469520109,0.9414118330041715,0.00040221642094189576
0.16935114860534667,0.01188769933111438,0.012784004211425781,0.0038669371223303823,0.056609090909090914,24,gini,"{'min_samples_leaf': 0.056609090909090914, 'max_depth': 24, 'criterion': 'gini'}",0.9164678634616309,0.9111328909110967,0.9188612482780137,0.9180963188713088,0.9203610769105243,0.9169838796865148,0.0031833264756377377,64,0.9194586297324934,0.9161891136894335,0.9193049563295737,0.9201800331732201,0.9196076141361399,0.9189480694121721,0.001410858656562056
0.19857230186462402,0.012135069384535822,0.01357889175415039,0.0022895383944030027,0.033400000000000006,22,gini,"{'min_samples_leaf': 0.033400000000000006, 'max_depth': 22, 'criterion': 'gini'}",0.9261338952205206,0.9245788803707891,0.927635530902,0.9269708430202762,0.9299916070629365,0.9270621513153043,0.0017858950861622458,40,0.9297218052673496,0.9295511286098197,0.928572959602656,0.9290873719389664,0.9297547682287877,0.9293376067295158,0.0004504501094090683
0.1452552318572998,0.01306126046643652,0.014617395401000977,0.005392032533477607,0.07376363636363636,5,gini,"{'min_samples_leaf': 0.07376363636363636, 'max_depth': 5, 'criterion': 'gini'}",0.9106721958495413,0.9060212269033432,0.909128544119877,0.9086340295022265,0.9128479828963899,0.9094607958542756,0.0022611985490401565,76,0.9139661140532148,0.9121903642618533,0.9072773656206111,0.9108292031422986,0.9101548438443315,0.9108835781844619,0.0022247919756050445
0.1557464122772217,0.004996055633743747,0.018488502502441405,0.003207372401084692,0.09697272727272728,13,entropy,"{'min_samples_leaf': 0.09697272727272728, 'max_depth': 13, 'criterion': 'entropy'}",0.9015587238647975,0.9007549314352951,0.9040837552629171,0.9023728599495473,0.899822988431975,0.9017186517889064,0.0014539309601156205,90,0.9051580805662182,0.9064599320326684,0.9021035793806257,0.9043975242914989,0.897836221133495,0.9031910674809012,0.003028767529673275
0.20146517753601073,0.008725920697578469,0.014599370956420898,0.003689556441863835,0.057618181818181825,15,entropy,"{'min_samples_leaf': 0.057618181818181825, 'max_depth': 15, 'criterion': 'entropy'}",0.913433988273391,0.912073000368559,0.9196524576350384,0.9117151919704862,0.9169603282480258,0.9147669932991,0.0030668052312986874,67,0.9166943186831068,0.9183703351848661,0.9197828775492666,0.9166804633353586,0.9170285632241159,0.9177113115953427,0.001207374477953556
0.16235084533691407,0.004452729565690995,0.016667938232421874,0.00376754019049753,0.0889,18,entropy,"{'min_samples_leaf': 0.0889, 'max_depth': 18, 'criterion': 'entropy'}",0.9015587238647975,0.9008826589584081,0.9040837552629171,0.9020727436993338,0.90542791138565,0.9028051586342212,0.0016911343890309704,88,0.9051580805662182,0.9066448622250318,0.9021035793806257,0.9045086421224905,0.9040464545841971,0.9044923237757126,0.0014820134472632344
0.1609011173248291,0.006367043342960603,0.016231203079223634,0.0043531700687728945,0.07780000000000001,18,gini,"{'min_samples_leaf': 0.07780000000000001, 'max_depth': 18, 'criterion': 'gini'}",0.9102926840306945,0.9061241688609382,0.9088973478923318,0.9040690056973437,0.9081383100231517,0.907504303300892,0.002182825945843389,83,0.9140216715372501,0.9120598478349837,0.9072201152197601,0.9058485925232226,0.9050604645989854,0.9088421383428404,0.0035517474679020293
0.23492355346679689,0.012287979359886146,0.012289619445800782,0.0030143683898313264,0.03743636363636364,16,entropy,"{'min_samples_leaf': 0.03743636363636364, 'max_depth': 16, 'criterion': 'entropy'}",0.924490520063599,0.9233587236245197,0.9246222116920061,0.9223534767032201,0.9244791849362898,0.923860823403927,0.0008812263338944214,46,0.9263586137647795,0.9273839148634074,0.9264701887155623,0.9262479211629177,0.9245524361344013,0.9262026149282135,0.0009183184210311647
0.17300052642822267,0.005226743582662045,0.011809349060058594,0.00337233525899673,0.06468181818181819,13,gini,"{'min_samples_leaf': 0.06468181818181819, 'max_depth': 13, 'criterion': 'gini'}",0.9106141035842246,0.9065359109072837,0.9145926999294791,0.9086589461626774,0.9122074274861255,0.910521817613958,0.002784946049265106,71,0.9141435022636446,0.9123714787609908,0.9140103418407879,0.9107386617376966,0.9098666371789527,0.9122261243564145,0.0017123447524548042
0.1354097843170166,0.010960322585303581,0.014787721633911132,0.0049244208240511195,0.0889,13,gini,"{'min_samples_leaf': 0.0889, 'max_depth': 13, 'criterion': 'gini'}",0.8973633540765524,0.8984414348213304,0.9026245314304834,0.9018685188815407,0.9066238830259287,0.9013843444471672,0.0032879882536662733,97,0.9008664501192886,0.9046250610994404,0.9010566931693301,0.9039772264290225,0.9030068115687464,0.9027064484771656,0.0015161434969542427
0.16935253143310547,0.006665967131448198,0.01295466423034668,0.0037103374922654946,0.04651818181818182,8,gini,"{'min_samples_leaf': 0.04651818181818182, 'max_depth': 8, 'criterion': 'gini'}",0.9186507878628959,0.9195001940948578,0.9213680087659224,0.9211881753341228,0.9233753206721936,0.9208164973459985,0.0016378545724213104,55,0.9219501321651827,0.9235600826964124,0.9214748647050767,0.9236575839275852,0.9229165576813649,0.9227118442351244,0.0008678897721978067
0.2334817409515381,0.009158786801890834,0.015874242782592772,0.0032763033364014396,0.013218181818181818,8,gini,"{'min_samples_leaf': 0.013218181818181818, 'max_depth': 8, 'criterion': 'gini'}",0.9377905488619215,0.93975774143606,0.9429931444127976,0.9379542585574002,0.9411490411813116,0.9399289468898981,0.001968724865656173,18,0.9426417134518644,0.9456988949691372,0.9429970189123421,0.9426631991444072,0.9421523162173641,0.943230628539023,0.0012632075988138337
0.19105801582336426,0.005957712424279936,0.012172794342041016,0.003115530388881723,0.033400000000000006,24,gini,"{'min_samples_leaf': 0.033400000000000006, 'max_depth': 24, 'criterion': 'gini'}",0.9261338952205206,0.9245788803707891,0.927635530902,0.9269708430202762,0.9299916070629365,0.9270621513153043,0.0017858950861622458,40,0.9297218052673496,0.9295511286098197,0.928572959602656,0.9290873719389664,0.9297547682287877,0.9293376067295158,0.0004504501094090683
0.16157994270324708,0.004706462913533918,0.01626925468444824,0.004309661815739631,0.04853636363636364,21,gini,"{'min_samples_leaf': 0.04853636363636364, 'max_depth': 21, 'criterion': 'gini'}",0.9182793774844266,0.9188642338166958,0.9215166543382222,0.918897027828873,0.9227089292127001,0.9200532445361835,0.0017373207667219913,58,0.9219235997495908,0.9224815211633856,0.9212007360144332,0.9208593620652331,0.9217628750996268,0.9216456188184539,0.0005667231343629997
0.23522553443908692,0.0039300843819387666,0.016966867446899413,0.0024329062963185204,0.03642727272727273,14,entropy,"{'min_samples_leaf': 0.03642727272727273, 'max_depth': 14, 'criterion': 'entropy'}",0.9260996312690016,0.9232278324296984,0.9263013504650095,0.924201686720466,0.9268576687361018,0.9253376339240555,0.0013828617971279726,45,0.9282224170708303,0.9274353467682559,0.9284302106829743,0.9277832553754264,0.9267418900860661,0.9277226239967107,0.0005997525171397364
0.18013601303100585,0.007749529645922807,0.018642187118530273,0.0007788200588012097,0.04954545454545455,23,gini,"{'min_samples_leaf': 0.04954545454545455, 'max_depth': 23, 'criterion': 'gini'}",0.9182187679933796,0.9185648280579052,0.9210743372941633,0.9183570601121719,0.9213076136039341,0.9195045214123109,0.00138335217817684,60,0.9218213093778916,0.9223821321260925,0.9210050003991972,0.920681700620735,0.9204442726571286,0.921266883036209,0.0007264816462315891
0.22501935958862304,0.0074392029988713665,0.01585378646850586,0.003951081879140353,0.027345454545454544,11,gini,"{'min_samples_leaf': 0.027345454545454544, 'max_depth': 11, 'criterion': 'gini'}",0.9285987070734231,0.927160036558973,0.9328573648555748,0.9299282494428519,0.9311373334259265,0.9299363382713498,0.001973421369906861,34,0.9323356554300212,0.9334854796967199,0.932228633177953,0.9327415985847889,0.9317584665553609,0.9325099666889688,0.000579579912295437
0.3291468143463135,0.03773074198756199,0.01823902130126953,0.0031473799840825993,0.01019090909090909,12,entropy,"{'min_samples_leaf': 0.01019090909090909, 'max_depth': 12, 'criterion': 'entropy'}",0.94418223568795,0.9402190946591787,0.9460099715153302,0.9418703618102703,0.9434571350297869,0.9431477597405031,0.0019782282188946774,13,0.9486541095974964,0.9473055109932004,0.9473097624666433,0.9483300652444214,0.9471990221111876,0.9477596940825898,0.0006080092388749386
0.18188576698303222,0.01064811020587314,0.014657020568847656,0.003881345897932264,0.07174545454545456,8,entropy,"{'min_samples_leaf': 0.07174545454545456, 'max_depth': 8, 'criterion': 'entropy'}",0.9059069156739931,0.906527386846792,0.9118810160382719,0.9085545220257888,0.9096548624310379,0.9085049406031768,0.00216255017343708,78,0.9097613925011762,0.9118520345284992,0.9104293881122819,0.9117150218172706,0.9086865490832494,0.9104888772084955,0.0011952228330911936
0.21872520446777344,0.007830335122974035,0.013812398910522461,0.0036534689589082002,0.0223,14,gini,"{'min_samples_leaf': 0.0223, 'max_depth': 14, 'criterion': 'gini'}",0.9326043160240061,0.9295601561343783,0.9365377460619518,0.9317899988296686,0.9333731504475217,0.9327730734995052,0.0022737899961572834,27,0.9363121139383311,0.9356497681338896,0.9350618960969131,0.9353191654028142,0.9341495683647354,0.9352985023873368,0.0007109507558443301
0.19818353652954102,0.008888817102850813,0.01213521957397461,0.0030978815605954713,0.033400000000000006,10,gini,"{'min_samples_leaf': 0.033400000000000006, 'max_depth': 10, 'criterion': 'gini'}",0.9261338952205206,0.9245788803707891,0.927635530902,0.9269708430202762,0.9299916070629365,0.9270621513153043,0.0017858950861622458,40,0.9297218052673496,0.9295511286098197,0.928572959602656,0.9290873719389664,0.9297547682287877,0.9293376067295158,0.0004504501094090683
0.14426445960998535,0.006815349460506135,0.011721420288085937,0.0032033895033735274,0.0878909090909091,29,gini,"{'min_samples_leaf': 0.0878909090909091, 'max_depth': 29, 'criterion': 'gini'}",0.8973633540765524,0.8984796879512477,0.9028738394597472,0.9019885878898825,0.9066238830259287,0.9014658704806717,0.003304803488804264,95,0.9008664501192886,0.9047060596780185,0.9011215682378868,0.9039916753904969,0.9030068115687464,0.9027385129988875,0.0015253045480946965
0.3424330711364746,0.01695701700348608,0.01581544876098633,0.004726231100565459,0.005145454545454546,30,entropy,"{'min_samples_leaf': 0.005145454545454546, 'max_depth': 30, 'criterion': 'entropy'}",0.9500868564181788,0.9479571678348551,0.9521321883709346,0.9477331047904647,0.9497931120985968,0.949540485902606,0.0016032956687847956,8,0.9574287475445917,0.9557924656268751,0.9561583134088311,0.9569374228001698,0.9553817669845883,0.9563397432730113,0.0007474355233011462
0.21934757232666016,0.003646981391471208,0.015575981140136719,0.004499126929492977,0.04147272727272728,29,entropy,"{'min_samples_leaf': 0.04147272727272728, 'max_depth': 29, 'criterion': 'entropy'}",0.9228559718080844,0.9210755625034709,0.9244228076025666,0.9199438939533916,0.9224190312364421,0.9221434534207912,0.0015334623524957583,50,0.9244935796896644,0.9268363449954085,0.9254261158920288,0.924111563037794,0.9226866794545775,0.9247108566138946,0.001380793389277845
0.27133355140686033,0.0063390231220202264,0.014776849746704101,0.0034292363491618726,0.007163636363636364,5,entropy,"{'min_samples_leaf': 0.007163636363636364, 'max_depth': 5, 'criterion': 'entropy'}",0.9350562298227748,0.9306806336327536,0.9356289280364014,0.9341769166805051,0.93620709895881,0.9343499614262492,0.001953327488815461,26,0.9372580341235869,0.9384414751742138,0.9362738932703635,0.938096378047364,0.9374986084043689,0.9375136778039794,0.000748731460775747
0.17696995735168458,0.009906755891441923,0.013368463516235352,0.003964550729422904,0.07376363636363636,12,entropy,"{'min_samples_leaf': 0.07376363636363636, 'max_depth': 12, 'criterion': 'entropy'}",0.9059069156739931,0.9024767980457401,0.9118810160382719,0.9060619806192164,0.9055254724975393,0.9063704365749521,0.003051257708293369,84,0.9097613925011762,0.9084045374674256,0.9104293881122819,0.9083243555399482,0.9042807472989054,0.9082400841839474,0.0021362549379619184
0.20585312843322753,0.010209774732243973,0.01216893196105957,0.0033824833899077297,0.05358181818181819,29,entropy,"{'min_samples_leaf': 0.05358181818181819, 'max_depth': 29, 'criterion': 'entropy'}",0.9186322379461255,0.9131863815045267,0.9198211184937896,0.9174005676982161,0.9185633022658459,0.9175207215817007,0.0022984868903171054,61,0.9205433889287388,0.9180125858233829,0.9201533008707338,0.9207670518513877,0.918981224775032,0.9196915104498551,0.0010410600639007507
0.24145092964172363,0.011237577983435845,0.018371391296386718,0.004018098760270057,0.017254545454545456,23,gini,"{'min_samples_leaf': 0.017254545454545456, 'max_depth': 23, 'criterion': 'gini'}",0.9348259912784321,0.9317135519165433,0.9386508907448267,0.9347033863211313,0.9368903763514984,0.9353568393224864,0.0023317312960773615,24,0.9386031607887416,0.9392550640975516,0.9376445771287552,0.9390495179345587,0.9386038316073764,0.9386312303113968,0.0005548254172872024
