mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_max_depth,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.103077268600464,0.023671042457656694,0.16399474143981935,0.004603279217047723,0.02431818181818182,24,gini,"{'min_samples_leaf': 0.02431818181818182, 'max_depth': 24, 'criterion': 'gini'}",0.9272106390158034,0.9261810991298152,0.9295889873542308,0.9284286442675729,0.9292329838280443,0.9281284707190933,0.0012710494365567799,26,0.9290659446422621,0.9295619416479323,0.9283279356464055,0.92904682512199,0.9285657494306729,0.9289136792978525,0.0004301877352529822
1.0314018726348877,0.017549502250353694,0.16358180046081544,0.004325114076224912,0.045509090909090916,21,entropy,"{'min_samples_leaf': 0.045509090909090916, 'max_depth': 21, 'criterion': 'entropy'}",0.9186649703606412,0.9158361779056783,0.9204215496719325,0.9194313016157963,0.9208968702108423,0.9190501739529781,0.001784061048637108,42,0.9200275230770291,0.9205046706789983,0.9206474250392277,0.9197256568458388,0.9194882335598521,0.9200787018401891,0.00044290142304573255
0.8639666080474854,0.004913864895655772,0.16350941658020018,0.004436743835055664,0.09798181818181818,23,gini,"{'min_samples_leaf': 0.09798181818181818, 'max_depth': 23, 'criterion': 'gini'}",0.893710994581271,0.8930522562824987,0.8951806660560268,0.8956917965353725,0.8961426142445598,0.8947556655399458,0.0011809770445485204,95,0.8949674899310924,0.8956747320416069,0.894564658526949,0.8950219667707496,0.8943204729549139,0.8949098640450623,0.00046205184186789316
1.0548749446868897,0.022437393299737547,0.16102705001831055,0.0022740479489203776,0.03844545454545455,7,entropy,"{'min_samples_leaf': 0.03844545454545455, 'max_depth': 7, 'criterion': 'entropy'}",0.9226772518581781,0.9221916242156373,0.924356888475669,0.924444830594462,0.9264013848620763,0.9240143960012045,0.0014906872440289898,37,0.9253506816446349,0.9256065256830759,0.9245862619365676,0.9247577513611077,0.9246864050598992,0.924997525137057,0.00040472849418254783
0.9694398880004883,0.01090015371369764,0.15640759468078613,0.0008692059592179936,0.004136363636363637,4,gini,"{'min_samples_leaf': 0.004136363636363637, 'max_depth': 4, 'criterion': 'gini'}",0.9170963716641918,0.9143020729762267,0.9177269478981533,0.9165647536271093,0.9182822751713969,0.9167944842674156,0.0013739749931124714,45,0.9173917083376151,0.91829129131521,0.9168831010301068,0.917349010374224,0.9170224148048657,0.9173875051724043,0.0004911300078897068
1.069663906097412,0.0062442390724094625,0.15920023918151854,0.003118339919357238,0.032390909090909095,10,entropy,"{'min_samples_leaf': 0.032390909090909095, 'max_depth': 10, 'criterion': 'entropy'}",0.9239505559470347,0.9241931808922906,0.9274499733118864,0.9277744579124457,0.9288424196478858,0.9264421175423087,0.0019908766687590077,32,0.9265558130097483,0.9278669926042816,0.9279301365889684,0.9276322853553359,0.9267799648165777,0.9273530384749824,0.0005725647143777183
1.1499994277954102,0.017401154177390372,0.1578207492828369,0.003547685298187521,0.018263636363636364,12,gini,"{'min_samples_leaf': 0.018263636363636364, 'max_depth': 12, 'criterion': 'gini'}",0.9305947184263942,0.9293051530356378,0.9356997604564464,0.9331691395713365,0.9320756243737484,0.9321688791727126,0.0021979649408406074,21,0.9326604205978372,0.9341719290288587,0.9349739532388792,0.9342337482965655,0.9320929179672547,0.9336265938258791,0.0010739699035443773
0.9979047775268555,0.01690845547755812,0.15578727722167968,0.002325614109881636,0.04954545454545455,9,entropy,"{'min_samples_leaf': 0.04954545454545455, 'max_depth': 9, 'criterion': 'entropy'}",0.9146661261158963,0.9130267252908996,0.9186523650784584,0.9157364604799175,0.9182551294539039,0.9160673612838153,0.0021348066312254005,46,0.9158378462875721,0.9183378143176274,0.9190093822516907,0.9150410267193815,0.9162698969487192,0.9168991933049983,0.0015164288485813792
1.1865986824035644,0.017643428405267364,0.1554008960723877,0.0018531241971469184,0.012209090909090909,8,gini,"{'min_samples_leaf': 0.012209090909090909, 'max_depth': 8, 'criterion': 'gini'}",0.9384038907408847,0.9350806258169956,0.9406010705187041,0.938386228020919,0.9381692543753012,0.9381282138945609,0.0017633528466047869,14,0.9393264527296052,0.9409544369678969,0.9394180270495562,0.9397483081832257,0.9389300211749817,0.9396754492210532,0.0006906295363270303
1.226196050643921,0.011034349331891439,0.1580073356628418,0.0055458448248905095,0.015236363636363636,28,entropy,"{'min_samples_leaf': 0.015236363636363636, 'max_depth': 28, 'criterion': 'entropy'}",0.9353537667847078,0.9362124724796653,0.9392737873482789,0.9385656720270344,0.9393353089548938,0.937748201518916,0.0016496279305414803,15,0.9371391010528777,0.941662807113031,0.9401436853940518,0.9393503750240288,0.9391507298896092,0.9394893396947197,0.0014703549480393938
